Limit Breached,Ext.,Result Date,Parameter,Locality,Sample Point,Site Code,Data Qualifier,Result,UOM,Comment,HasAttachments,Date Sent,Import Reference,Import Batch No,Import Sample Type,User
False,False,8/05/2023 15:51,Chlorine Tank Level,Southside,Lakevale,,=,460.0,L,[redacted],False,,,,,user89818
False,False,8/05/2023 15:51,"Chlorine, Free",Southside,Lakevale,,=,1.12,mg/L,[redacted],False,,,,,user89818
False,False,8/05/2023 15:50,"Chlorine, Free",Southside,Fortton,,=,0.59,mg/L,[redacted],False,,,,,user89818
False,False,8/05/2023 15:49,Chlorine Tank Level,Southside,Westham,,=,2.0,L,[redacted],False,,,,,user89818
False,False,8/05/2023 15:47,"Chlorine, Free",Southside,Westham,,=,0.71,mg/L,[redacted],False,,,,,user89818
False,False,8/05/2023 15:17,"Chlorine, Free",Westside,Portcrest,,=,0.99,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 15:07,"Chlorine, Free",Westvale,Eastbury,,=,0.81,mg/L,[redacted],False,,,,,user79514
False,False,8/05/2023 15:04,"Chlorine, Free",Southcrest,Northvale,,=,1.15,mg/L,[redacted],False,,,,,user79514
False,False,8/05/2023 14:20,Chlorine Tank Level,Southford,Mountfield,,=,220.0,L,[redacted],False,,,,,user59009
False,False,8/05/2023 14:20,"Chlorine, Free (Outflow)",Southford,Mountfield,,=,0.95,,[redacted],False,,,,,user59009
False,False,8/05/2023 14:20,"Chlorine, Free (Inflow)",Southford,Mountfield,,=,0.68,,[redacted],False,,,,,user59009
False,False,8/05/2023 13:06,Chlorine Tank Level,Westside,Newton,WGN282,=,470.0,L,[redacted],False,,,,,user59009
False,False,8/05/2023 13:04,"Chlorine, Free",Westside,Newton,WGN282,=,0.93,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 12:37,"Chlorine, Free",Southford,Newford,,=,0.91,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 12:18,"Chlorine, Free",Southford,Fortcrest,,=,1.02,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 12:05,"Chlorine, Free",Northham,Fortbury,CLL839,=,0.96,mg/L,[redacted],False,,,,,user79514
False,False,8/05/2023 11:50,Chlorine Tank Level,Southford,Eastbridge,,=,63.0,L,[redacted],False,,,,,user59009
False,False,8/05/2023 11:50,"Chlorine, Free (madd)",Southford,Eastbridge,,=,1.01,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 11:50,"Chlorine, Free (Outflow)",Southford,Eastbridge,,=,0.73,,[redacted],False,,,,,user59009
False,False,8/05/2023 11:50,"Chlorine, Free (Inflow)",Southford,Eastbridge,,=,0.94,,[redacted],False,,,,,user59009
False,False,8/05/2023 10:54,"Chlorine, Free",Southford,Lakefield,JZN666,=,1.08,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 10:54,Chlorine Tank Level,Southford,Lakeham,,=,750.0,L,[redacted],False,,,,,user59009
False,False,8/05/2023 10:54,"Chlorine, Free",Southford,Lakeham,,=,1.11,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 10:11,Chlorine Tank Level,Southford,Eastvale,,=,570.0,L,[redacted],False,,,,,user59009
False,False,8/05/2023 10:10,"Chlorine, Free",Southford,Eastvale,,=,1.13,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 09:51,Chlorine Tank Level,Southford,Southbridge,,=,220.0,L,[redacted],False,,,,,user59009
False,False,8/05/2023 09:51,"Chlorine, Free",Southford,Southbridge,,=,1.08,mg/L,[redacted],False,,,,,user59009
True,False,8/05/2023 09:36,"Chlorine, Free",Southford,Southbury,,=,0.26,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 09:01,Chlorine Tank Level,Southford,Lakecrest,,=,365.0,L,[redacted],False,,,,,user59009
False,False,8/05/2023 09:01,"Chlorine, Free",Southford,Lakecrest,,=,0.98,mg/L,[redacted],False,,,,,user59009
False,False,8/05/2023 09:00,"Chlorine, Free",Portvale,Westside,,=,1.02,mg/L,[redacted],False,,,,,user80697
False,False,5/05/2023 12:31,Chlorine Tank Level,Portford,Riverton,,=,980.0,L,[redacted],False,,,,,user57576
False,False,5/05/2023 12:31,"Chlorine, Free",Portford,Riverton,,=,1.08,mg/L,[redacted],False,,,,,user57576
False,False,5/05/2023 11:08,"Chlorine, Free",Mountcrest,Lakevale,,=,0.83,mg/L,[redacted],False,,,,,user30032
False,False,5/05/2023 10:12,"Chlorine, Free",Portford,Westford,,=,1.1,mg/L,[redacted],False,,,,,user30032
False,False,5/05/2023 10:11,Chlorine Tank Level,Portford,Westford,,=,108.0,L,[redacted],False,,,,,user30032
False,False,5/05/2023 10:02,Chlorine Tank Level,Portford,Newham,,=,476.0,L,[redacted],False,,,,,user57576
False,False,5/05/2023 10:02,"Chlorine, Free",Portford,Newham,,=,0.77,mg/L,[redacted],False,,,,,user57576
False,False,5/05/2023 09:30,Chlorine Tank Level,Portford,Mountvale,,=,310.0,L,[redacted],False,,,,,user30032
False,False,5/05/2023 09:29,"Chlorine, Free",Portford,Mountvale,,=,0.85,mg/L,[redacted],False,,,,,user30032
False,False,5/05/2023 08:30,"Chlorine, Free",Portford,Eastview,,=,0.78,mg/L,[redacted],False,,,,,user30032
False,False,5/05/2023 08:30,Chlorine Tank Level,Portford,Portfield,,=,535.0,L,[redacted],False,,,,,user30032
False,False,5/05/2023 08:29,"Chlorine, Free",Portford,Portfield,,=,0.8,mg/L,[redacted],False,,,,,user30032
False,False,4/05/2023 15:57,Chlorine Tank Residual,Northside,Mountvale,,=,1.0,mg/L,[redacted],False,,,,,user57576
False,False,4/05/2023 15:20,Chlorine Tank Residual,Northside,Newham,,=,1.06,mg/L,[redacted],False,,,,,user57576
False,False,4/05/2023 14:58,Chlorine Tank Residual,Northside,Fortbridge,,=,0.93,mg/L,[redacted],False,,,,,user57576
False,False,4/05/2023 11:42,Chlorine Tank Level,Southside,Newham,,=,190.0,L,[redacted],False,,,,,user89818
False,False,4/05/2023 11:41,"Chlorine, Free",Southside,Newham,,=,1.42,mg/L,[redacted],False,,,,,user89818
False,False,4/05/2023 11:30,Chlorine Tank Residual,Northside,Lakevale,,=,0.87,mg/L,[redacted],False,,,,,user57576
False,False,4/05/2023 11:27,"Chlorine, Free",Newvale,Newford,WAS798,=,1.22,mg/L,[redacted],False,,,,,user52487
False,False,4/05/2023 11:08,"Chlorine, Free",Southside,Westham,,=,0.82,mg/L,[redacted],False,,,,,user89818
False,False,4/05/2023 10:57,Chlorine Tank Residual,Northside,Westcrest,,=,1.09,mg/L,[redacted],False,,,,,user57576
False,False,4/05/2023 09:29,Chlorine Tank Residual,Northside,Lakebridge,,=,1.11,mg/L,[redacted],False,,,,,user57576
False,False,3/05/2023 14:50,"Chlorine, Free",Westton,Southbridge,XTT448,=,0.65,mg/L,[redacted],False,,,,,user52487
False,False,3/05/2023 13:09,Chlorine Tank Level,Southside,Riverbridge,NCQ961,=,5620.0,L,[redacted],False,,,,,user89818
False,False,3/05/2023 13:08,"Chlorine, Free",Southside,Riverbridge,NCQ961,=,0.74,mg/L,[redacted],False,,,,,user89818
False,False,3/05/2023 13:08,Chlorine Tank Level,Southside,Riverbridge,,=,4600.0,L,[redacted],False,,,,,user89818
False,False,3/05/2023 13:07,"Chlorine, Free",Southside,Riverbridge,,=,0.9,mg/L,[redacted],False,,,,,user89818
False,False,3/05/2023 11:58,Chlorine Tank Level,Southside,Lakecrest,,=,200.0,L,[redacted],False,,,,,user59009
False,False,3/05/2023 11:58,"Chlorine, Free",Southside,Lakecrest,,=,0.65,mg/L,[redacted],False,,,,,user59009
False,False,3/05/2023 09:21,Chlorine Tank Residual,Northside,Lakeford,,=,1.19,mg/L,[redacted],False,,,,,user57576
False,False,1/05/2023 15:34,"Chlorine, Free",Westside,Portcrest,,=,0.6,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 14:46,Chlorine Tank Level,Portford,Newham,,=,485.0,L,[redacted],False,,,,,user30032
False,False,1/05/2023 14:45,"Chlorine, Free",Portford,Newham,,=,0.85,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 14:44,"Chlorine, Free",Newvale,Newford,WAS798,=,1.14,mg/L,[redacted],False,,,,,user52487
False,False,1/05/2023 14:17,Chlorine Tank Level,Southford,Mountfield,,=,260.0,L,[redacted],False,,,,,user59009
False,False,1/05/2023 14:17,"Chlorine, Free (Outflow)",Southford,Mountfield,,=,0.93,,[redacted],False,,,,,user59009
False,False,1/05/2023 14:17,"Chlorine, Free (Inflow)",Southford,Mountfield,,=,0.63,,[redacted],False,,,,,user59009
False,False,1/05/2023 13:52,Chlorine Tank Level,Portford,Riverton,,=,1006.0,L,[redacted],False,,,,,user30032
False,False,1/05/2023 13:52,"Chlorine, Free",Portford,Riverton,,=,1.06,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 13:52,"Chlorine, Free",Portford,Portfield,,=,0.0,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 13:20,Chlorine Tank Level,Westside,Newton,WGN282,=,720.0,L,[redacted],False,,,,,user59009
False,False,1/05/2023 13:20,"Chlorine, Free",Westside,Newton,WGN282,=,0.93,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 13:20,"Chlorine, Free",Southford,Fortcrest,,=,0.75,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 13:03,"Chlorine, Free",Portford,Eastside,,=,0.0,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 12:43,"Chlorine, Free",Southford,Newford,,=,0.61,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 12:14,Chlorine Tank Level,Southford,Eastbridge,,=,82.0,L,[redacted],False,,,,,user59009
False,False,1/05/2023 12:14,"Chlorine, Free (madd)",Southford,Eastbridge,,=,0.61,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 12:14,"Chlorine, Free (Outflow)",Southford,Eastbridge,,=,0.5,,[redacted],False,,,,,user59009
False,False,1/05/2023 12:14,"Chlorine, Free (Inflow)",Southford,Eastbridge,,=,0.9,,[redacted],False,,,,,user59009
False,False,1/05/2023 11:30,Chlorine Tank Level,Southford,Lakeham,,=,870.0,L,[redacted],False,,,,,user59009
False,False,1/05/2023 11:30,"Chlorine, Free",Southford,Lakeham,,=,0.78,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 11:18,"Chlorine, Free",Southford,Lakefield,JZN666,=,0.84,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 10:49,Chlorine Tank Level,Southford,Southbridge,,=,225.0,L,[redacted],False,,,,,user59009
False,False,1/05/2023 10:49,"Chlorine, Free",Southford,Southbridge,,=,1.01,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 10:42,"Chlorine, Free",Westvale,Eastbury,,=,0.82,mg/L,[redacted],False,,,,,user10074
False,False,1/05/2023 10:38,"Chlorine, Free",Portvale,Westside,,=,1.0,mg/L,[redacted],False,,,,,user80697
False,False,1/05/2023 10:37,Chlorine Tank Level,Portford,Eastton,,=,700.0,L,[redacted],False,,,,,user30032
False,False,1/05/2023 10:28,"Chlorine, Free",Northham,Fortbury,CLL839,=,1.06,mg/L,[redacted],False,,,,,user10074
False,False,1/05/2023 10:27,"Chlorine, Free",Southcrest,Northvale,,=,1.18,mg/L,[redacted],False,,,,,user10074
False,False,1/05/2023 10:20,Chlorine Tank Level,Southford,Eastvale,,=,610.0,L,[redacted],False,,,,,user59009
False,False,1/05/2023 10:20,"Chlorine, Free",Southford,Eastvale,,=,1.23,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 09:51,"Chlorine, Free",Portford,Westford,,=,1.0,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 09:50,Chlorine Tank Level,Portford,Westford,,=,111.0,L,[redacted],False,,,,,user30032
False,False,1/05/2023 09:31,"Chlorine, Free",Southford,Southbury,,=,0.46,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 09:16,Chlorine Tank Level,Southford,Lakecrest,,=,370.0,L,[redacted],False,,,,,user59009
False,False,1/05/2023 09:16,"Chlorine, Free",Southford,Lakecrest,,=,1.02,mg/L,[redacted],False,,,,,user59009
False,False,1/05/2023 09:04,Chlorine Tank Level,Portford,Mountvale,,=,310.0,L,[redacted],False,,,,,user30032
False,False,1/05/2023 09:03,"Chlorine, Free",Portford,Mountvale,,=,0.94,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 09:00,"Chlorine, Free",Portford,Eastview,,=,0.74,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 09:00,Chlorine Tank Level,Portford,Portfield,,=,576.0,L,[redacted],False,,,,,user30032
False,False,1/05/2023 09:00,"Chlorine, Free",Portford,Portfield,,=,0.8,mg/L,[redacted],False,,,,,user30032
False,False,1/05/2023 08:50,"Chlorine, Free",Westton,Southbridge,XTT448,=,0.55,mg/L,[redacted],False,,,,,user52487
False,False,28/04/2023 14:54,"Chlorine, Free",Portford,Newham,,=,0.87,mg/L,[redacted],False,,,,,user30032
False,False,28/04/2023 14:54,Chlorine Tank Level,Portford,Newham,,=,491.0,L,[redacted],False,,,,,user30032
False,False,28/04/2023 14:33,Chlorine Tank Level,Portford,Riverton,,=,1015.0,L,[redacted],False,,,,,user30032
False,False,28/04/2023 14:32,"Chlorine, Free",Portford,Riverton,,=,1.04,mg/L,[redacted],False,,,,,user30032
False,False,28/04/2023 11:04,"Chlorine, Free",Mountcrest,Lakevale,,=,0.8,mg/L,[redacted],False,,,,,user30032
False,False,28/04/2023 09:51,Chlorine Tank Level,Portford,Westford,,=,114.0,L,[redacted],False,,,,,user30032
False,False,28/04/2023 09:51,"Chlorine, Free",Portford,Westford,,=,1.04,mg/L,[redacted],False,,,,,user30032
False,False,28/04/2023 09:22,Chlorine Tank Level,Portford,Mountvale,,=,320.0,L,[redacted],False,,,,,user30032
False,False,28/04/2023 09:21,"Chlorine, Free",Portford,Mountvale,,=,0.87,mg/L,[redacted],False,,,,,user30032
False,False,28/04/2023 08:48,"Chlorine, Free",Portford,Eastview,,=,0.74,mg/L,[redacted],False,,,,,user30032
False,False,28/04/2023 08:48,Chlorine Tank Level,Portford,Portfield,,=,606.0,L,[redacted],False,,,,,user30032
False,False,28/04/2023 08:47,"Chlorine, Free",Portford,Portfield,,=,0.87,mg/L,[redacted],False,,,,,user30032
False,False,27/04/2023 15:03,"Chlorine, Free",Newvale,Newford,WAS798,=,1.26,mg/L,[redacted],False,,,,,user52487
False,False,27/04/2023 12:42,"Chlorine, Free",Southside,Fortton,,=,0.69,mg/L,[redacted],False,,,,,user89818
False,False,27/04/2023 09:25,Chlorine Tank Level,Southside,Fortham,,=,150.0,L,[redacted],False,,,,,user89818
False,False,27/04/2023 09:25,"Chlorine, Free",Southside,Westham,,=,0.8,mg/L,[redacted],False,,,,,user89818
False,False,26/04/2023 15:44,Chlorine Tank Residual,Northside,Mountvale,,=,0.74,mg/L,[redacted],False,,,,,user57576
False,False,26/04/2023 15:12,Chlorine Tank Residual,Northside,Newham,,=,1.05,mg/L,[redacted],False,,,,,user59009
False,False,26/04/2023 14:02,"Chlorine, Free",Southside,Newham,,=,1.14,mg/L,[redacted],False,,,,,user89818
False,False,26/04/2023 13:16,Chlorine Tank Level,Southside,Lakecrest,,=,129.0,L,[redacted],False,,,,,user89818
False,False,26/04/2023 13:16,"Chlorine, Free",Southside,Lakecrest,,=,0.72,mg/L,[redacted],False,,,,,user89818
False,False,26/04/2023 10:38,Chlorine Tank Residual,Northside,Lakevale,,=,0.78,mg/L,[redacted],False,,,,,user57576
False,False,26/04/2023 10:06,Chlorine Tank Residual,Northside,Lakeford,,=,1.05,mg/L,[redacted],False,,,,,user57576
False,False,26/04/2023 10:03,Chlorine Tank Level,Southside,Newham,,=,149.0,L,[redacted],False,,,,,user89818
False,False,26/04/2023 09:51,Chlorine Tank Level,Southside,Lakevale,,=,1000.0,L,[redacted],False,,,,,user59009
False,False,26/04/2023 09:51,"Chlorine, Free",Southside,Lakevale,,=,0.94,mg/L,[redacted],False,,,,,user59009
False,False,26/04/2023 09:43,Chlorine Tank Residual,Northside,Westcrest,,=,0.68,mg/L,[redacted],False,,,,,user57576
False,False,26/04/2023 09:32,Chlorine Tank Level,Southside,Riverbridge,NCQ961,=,4610.0,L,[redacted],False,,,,,user89818
False,False,26/04/2023 09:27,"Chlorine, Free",Southside,Riverbridge,NCQ961,=,0.85,mg/L,[redacted],False,,,,,user89818
False,False,26/04/2023 09:27,Chlorine Tank Level,Southside,Riverbridge,,=,3461.0,L,[redacted],False,,,,,user89818
False,False,26/04/2023 09:26,"Chlorine, Free",Southside,Riverbridge,,=,0.87,mg/L,[redacted],False,,,,,user89818
False,False,26/04/2023 09:26,Chlorine Tank Residual,Southside,Fortham,,=,0.54,mg/L,[redacted],False,,,,,user89818
False,False,26/04/2023 09:06,Chlorine Tank Residual,Northside,Fortbridge,,=,0.92,mg/L,[redacted],False,,,,,user57576
False,False,26/04/2023 08:30,Chlorine Tank Residual,Northside,Lakebridge,,=,1.13,mg/L,[redacted],False,,,,,user57576
False,False,24/04/2023 15:54,"Chlorine, Free",Newvale,Newford,WAS798,=,1.26,mg/L,[redacted],False,,,,,user88504
False,False,24/04/2023 15:50,"Chlorine, Free",Westside,Portcrest,,=,0.99,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 14:28,Chlorine Tank Level,Portford,Newham,,=,500.0,L,[redacted],False,,,,,user30032
False,False,24/04/2023 14:28,"Chlorine, Free",Portford,Newham,,=,0.9,mg/L,[redacted],False,,,,,user30032
False,False,24/04/2023 14:23,"Chlorine, Free",Portford,Portfield,,=,0.0,mg/L,[redacted],False,,,,,user30032
False,False,24/04/2023 14:01,"Chlorine, Free",Westvale,Eastbury,,=,0.89,mg/L,[redacted],False,,,,,user10074
False,False,24/04/2023 13:56,"Chlorine, Free",Northham,Fortbury,CLL839,=,1.05,mg/L,[redacted],False,,,,,user10074
False,False,24/04/2023 13:56,"Chlorine, Free",Southcrest,Northvale,,=,1.17,mg/L,[redacted],False,,,,,user10074
False,False,24/04/2023 13:51,Chlorine Tank Level,Portford,Riverton,,=,280.0,L,[redacted],False,,,,,user30032
False,False,24/04/2023 13:51,"Chlorine, Free",Portford,Riverton,,=,1.04,mg/L,[redacted],False,,,,,user30032
False,False,24/04/2023 13:24,Chlorine Tank Level,Southford,Mountfield,,=,290.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 13:24,"Chlorine, Free (Outflow)",Southford,Mountfield,,=,0.97,,[redacted],False,,,,,user59009
False,False,24/04/2023 13:24,"Chlorine, Free (Inflow)",Southford,Mountfield,,=,0.76,,[redacted],False,,,,,user59009
False,False,24/04/2023 12:34,"Chlorine, Free",Portford,Eastside,,=,0.0,mg/L,[redacted],False,,,,,user30032
False,False,24/04/2023 12:31,Chlorine Tank Level,Westside,Newton,WGN282,=,640.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 12:31,"Chlorine, Free",Westside,Newton,WGN282,=,0.94,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 12:08,"Chlorine, Free",Southford,Fortcrest,,=,0.81,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 11:43,"Chlorine, Free",Southford,Newford,,=,0.4,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 11:14,"Chlorine, Free (Inflow)",Southford,Eastbridge,,=,0.9,,[redacted],False,,,,,user59009
False,False,24/04/2023 11:14,"Chlorine, Free (madd)",Southford,Eastbridge,,=,1.18,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 11:14,"Chlorine, Free (Outflow)",Southford,Eastbridge,,=,0.57,,[redacted],False,,,,,user59009
False,False,24/04/2023 11:14,"Chlorine, Free (Outflow)",Southford,Eastbridge,,=,0.57,,[redacted],False,,,,,user59009
False,False,24/04/2023 11:10,Chlorine Tank Level,Southford,Eastbridge,,=,63.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 11:10,Chlorine Tank Level,Southford,Eastbridge,,=,63.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 10:25,Chlorine Tank Level,Southford,Lakeham,,=,520.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 10:25,Chlorine Tank Level,Southford,Lakeham,,=,520.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 10:25,"Chlorine, Free",Southford,Lakeham,,=,0.72,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 10:25,"Chlorine, Free",Southford,Lakeham,,=,0.72,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 10:13,"Chlorine, Free",Southford,Lakefield,JZN666,=,0.87,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 10:13,"Chlorine, Free",Southford,Lakefield,JZN666,=,0.87,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:51,Chlorine Tank Level,Southford,Eastvale,,=,680.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:51,Chlorine Tank Level,Southford,Eastvale,,=,680.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:51,"Chlorine, Free",Southford,Eastvale,,=,1.13,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:51,"Chlorine, Free",Southford,Eastvale,,=,1.13,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:37,Chlorine Tank Level,Portford,Eastton,,=,750.0,L,[redacted],False,,,,,user30032
False,False,24/04/2023 09:36,Chlorine Tank Level,Southford,Southbridge,,=,230.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:36,Chlorine Tank Level,Southford,Southbridge,,=,230.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:36,"Chlorine, Free",Southford,Southbridge,,=,0.97,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:36,"Chlorine, Free",Southford,Southbridge,,=,0.97,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:30,"Chlorine, Free",Portford,Westford,,=,0.84,mg/L,[redacted],False,,,,,user30032
False,False,24/04/2023 09:28,Chlorine Tank Level,Portford,Westford,,=,115.0,L,[redacted],False,,,,,user30032
False,False,24/04/2023 09:24,"Chlorine, Free",Southford,Southbury,,=,0.56,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:24,"Chlorine, Free",Southford,Southbury,,=,0.56,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:09,Chlorine Tank Level,Southford,Lakecrest,,=,290.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:09,Chlorine Tank Level,Southford,Lakecrest,,=,290.0,L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:09,"Chlorine, Free",Southford,Lakecrest,,=,1.01,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:09,"Chlorine, Free",Southford,Lakecrest,,=,1.01,mg/L,[redacted],False,,,,,user59009
False,False,24/04/2023 09:01,Chlorine Tank Level,Portford,Mountvale,,=,350.0,L,[redacted],False,,,,,user30032
False,False,24/04/2023 09:01,"Chlorine, Free",Portford,Mountvale,,=,0.87,mg/L,[redacted],False,,,,,user30032
False,False,24/04/2023 08:43,"Chlorine, Free",Portford,Eastview,,=,0.83,mg/L,[redacted],False,,,,,user30032
False,False,24/04/2023 08:42,Chlorine Tank Level,Portford,Portfield,,=,406.0,L,[redacted],False,,,,,user30032
False,False,24/04/2023 08:42,"Chlorine, Free",Portford,Portfield,,=,0.75,mg/L,[redacted],False,,,,,user30032
False,False,21/04/2023 15:28,"Chlorine, Free",Portford,Newham,,=,0.99,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 15:15,Chlorine Tank Level,Portford,Newham,,=,505.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 15:15,Chlorine Tank Level,Portford,Newham,,=,505.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 13:38,Chlorine Tank Level,Portford,Riverton,,=,322.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 13:38,Chlorine Tank Level,Portford,Riverton,,=,322.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 13:38,"Chlorine, Free",Portford,Riverton,,=,1.04,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 13:38,"Chlorine, Free",Portford,Riverton,,=,1.04,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 13:35,"Chlorine, Free",Newvale,Newford,WAS798,=,1.26,mg/L,[redacted],False,,,,,user52487
False,False,21/04/2023 11:35,"Chlorine, Free",Mountcrest,Lakevale,,=,0.78,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 11:35,"Chlorine, Free",Mountcrest,Lakevale,,=,0.78,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:58,Chlorine Tank Level,Portford,Westford,,=,116.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:58,Chlorine Tank Level,Portford,Westford,,=,116.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:58,"Chlorine, Free",Portford,Westford,,=,1.08,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:58,"Chlorine, Free",Portford,Westford,,=,1.08,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:09,Chlorine Tank Level,Portford,Mountvale,,=,350.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:09,Chlorine Tank Level,Portford,Mountvale,,=,350.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:08,"Chlorine, Free",Portford,Mountvale,,=,0.57,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 10:08,"Chlorine, Free",Portford,Mountvale,,=,0.57,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 09:43,"Chlorine, Free",Portford,Eastview,,=,0.82,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 09:43,"Chlorine, Free",Portford,Eastview,,=,0.82,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 09:43,Chlorine Tank Level,Portford,Portfield,,=,436.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 09:43,Chlorine Tank Level,Portford,Portfield,,=,436.0,L,[redacted],False,,,,,user59009
False,False,21/04/2023 09:43,"Chlorine, Free",Portford,Portfield,,=,0.79,mg/L,[redacted],False,,,,,user59009
False,False,21/04/2023 09:43,"Chlorine, Free",Portford,Portfield,,=,0.79,mg/L,[redacted],False,,,,,user59009
False,False,20/04/2023 13:18,Chlorine Tank Residual,Northside,Newham,,=,1.01,mg/L,[redacted],False,,,,,user57576
False,False,20/04/2023 11:18,"Chlorine, Free",Southside,Fortton,,=,0.5,mg/L,[redacted],False,,,,,user89818
False,False,20/04/2023 10:22,Chlorine Tank Level,Southside,Fortham,,=,150.0,L,[redacted],False,,,,,user89818
False,False,20/04/2023 10:22,Chlorine Tank Residual,Southside,Fortham,,=,0.54,mg/L,[redacted],False,,,,,user89818
False,False,20/04/2023 10:22,"Chlorine, Free",Southside,Lakevale,,=,0.98,mg/L,[redacted],False,,,,,user89818
False,False,20/04/2023 10:22,Chlorine Tank Level,Southside,Lakevale,,=,680.0,L,[redacted],False,,,,,user89818
False,False,19/04/2023 16:08,Chlorine Tank Residual,Northside,Westcrest,,=,1.01,mg/L,[redacted],False,,,,,user57576
False,False,19/04/2023 15:25,Chlorine Tank Residual,Northside,Lakeford,,=,1.0,mg/L,[redacted],False,,,,,user57576
False,False,19/04/2023 15:12,Chlorine Tank Level,Southside,Riverbridge,NCQ961,=,2520.0,L,[redacted],False,,,,,user59009
False,False,19/04/2023 15:12,"Chlorine, Free",Southside,Riverbridge,NCQ961,=,0.87,mg/L,[redacted],False,,,,,user59009
False,False,19/04/2023 15:12,"Chlorine, Free",Southside,Riverbridge,,=,0.75,mg/L,[redacted],False,,,,,user59009
